gene,default_auc,default_f1,default_recall,default_fpr,default_spec,optimal_c,optimal_auc,optimal_f1,optimal_recall,optimal_fpr,optimal_spec,n_tot,n_benign,n_malign
CLCN1,0.9218905472636816,0.9242424242424243,0.9104477611940298,0.08955223880597019,0.9104477611940298,0.02,0.9218905472636816,0.9242424242424243,0.9104477611940298,0.08955223880597019,0.9104477611940298,127,60,67
CLCN4,0.7857142857142858,0.7755102040816326,0.9047619047619048,0.09523809523809523,0.9047619047619048,0.023000000000000003,0.8042328042328042,0.7916666666666667,0.9047619047619048,0.09523809523809523,0.9047619047619048,48,27,21
NPHS2,0.9833333333333334,0.975609756097561,1.0,0.0,1.0,0.02,0.9833333333333334,0.975609756097561,1.0,0.0,1.0,50,30,20
GALNT3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,12,10,2
RAX,0.9761904761904762,0.8,1.0,0.0,1.0,0.02,0.9761904761904762,0.8,1.0,0.0,1.0,23,21,2
CYP24A1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,44,40,4
GNAT2,0.9375,0.8,1.0,0.0,1.0,0.02,0.9375,0.8,1.0,0.0,1.0,20,16,4
CLPB,0.9534883720930233,0.8333333333333333,1.0,0.0,1.0,0.02,0.9534883720930233,0.8333333333333333,1.0,0.0,1.0,53,43,10
COL12A1,0.9788359788359788,0.7647058823529412,1.0,0.0,1.0,0.024000000000000004,0.9894179894179894,0.8666666666666666,1.0,0.0,1.0,202,189,13
IGFALS,0.9615384615384616,0.7499999999999999,1.0,0.0,1.0,0.02,0.9615384615384616,0.7499999999999999,1.0,0.0,1.0,29,26,3
EARS2,0.9345238095238094,0.9166666666666666,0.9166666666666666,0.08333333333333337,0.9166666666666666,0.02,0.9345238095238094,0.9166666666666666,0.9166666666666666,0.08333333333333337,0.9166666666666666,33,21,12
MBTPS2,0.873015873015873,0.5217391304347825,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.024000000000000004,0.8785714285714286,0.5454545454545455,0.8571428571428571,0.1428571428571429,0.8571428571428571,97,90,7
SLC9A1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,26,25,1
RANBP2,0.8625621890547265,0.5,0.75,0.25,0.75,0.021,0.8675373134328358,0.6,0.75,0.25,0.75,205,201,4
CUBN,0.8675925925925926,0.7999999999999999,0.75,0.25,0.75,0.024000000000000004,0.875,0.8571428571428571,0.75,0.25,0.75,151,135,16
BIN1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,56,53,3
MPV17,0.9285714285714286,0.975609756097561,1.0,0.0,1.0,0.023000000000000003,1.0,1.0,1.0,0.0,1.0,27,7,20
DPM3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,5,3,2
SERPINF1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,29,25,4
GRXCR1,0.9642857142857143,0.888888888888889,1.0,0.0,1.0,0.02,0.9642857142857143,0.888888888888889,1.0,0.0,1.0,18,14,4
TMIE,0.9722222222222222,0.8571428571428571,1.0,0.0,1.0,0.02,0.9722222222222222,0.8571428571428571,1.0,0.0,1.0,21,18,3
UNC13D,0.9435185185185185,0.8235294117647058,0.9333333333333333,0.06666666666666665,0.9333333333333333,0.02,0.9435185185185185,0.8235294117647058,0.9333333333333333,0.06666666666666665,0.9333333333333333,123,108,15
SERPING1,0.9365079365079365,0.918918918918919,0.9444444444444444,0.05555555555555558,0.9444444444444444,0.02,0.9365079365079365,0.918918918918919,0.9444444444444444,0.05555555555555558,0.9444444444444444,46,28,18
SLC25A4,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,42,38,4
NFKB2,0.9375,0.3636363636363636,1.0,0.0,1.0,0.02,0.9375,0.3636363636363636,1.0,0.0,1.0,58,56,2
SH3BP2,0.9724137931034482,0.42857142857142855,1.0,0.0,1.0,0.024000000000000004,0.9793103448275863,0.5,1.0,0.0,1.0,148,145,3
ACE,0.9338235294117647,0.6666666666666666,1.0,0.0,1.0,0.02,0.9338235294117647,0.6666666666666666,1.0,0.0,1.0,77,68,9
MTHFR,0.9761904761904762,0.88,1.0,0.0,1.0,0.02,0.9761904761904762,0.88,1.0,0.0,1.0,74,63,11
TRIP4,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.02,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6666666666666666,6,3,3
UPF3B,0.9107142857142857,0.7058823529411764,1.0,0.0,1.0,0.021,0.9464285714285715,0.8,1.0,0.0,1.0,34,28,6
RDX,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,31,28,3
DONSON,0.8,0.5,1.0,0.0,1.0,0.02,0.8,0.5,1.0,0.0,1.0,6,5,1
ITK,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,26,25,1
SCN1B,0.8752563226247437,0.6206896551724137,0.8181818181818182,0.18181818181818177,0.8181818181818182,0.022000000000000002,0.8790157211209844,0.6428571428571428,0.7272727272727273,0.2727272727272727,0.7272727272727273,144,133,11
GLUD1,0.8790322580645161,0.5161290322580645,1.0,0.0,1.0,0.024000000000000004,0.9112903225806451,0.5925925925925926,1.0,0.0,1.0,70,62,8
ADA,0.875,0.8727272727272727,1.0,0.0,1.0,0.022000000000000002,0.9107142857142857,0.9056603773584906,1.0,0.0,1.0,52,28,24
ACVR1,0.9285714285714286,0.4444444444444445,1.0,0.0,1.0,0.024000000000000004,0.9642857142857143,0.6153846153846153,1.0,0.0,1.0,74,70,4
SERPINI1,0.9540816326530612,0.3076923076923077,1.0,0.0,1.0,0.025000000000000005,0.9642857142857143,0.3636363636363636,1.0,0.0,1.0,100,98,2
CLTC,0.8,0.8125000000000001,1.0,0.0,1.0,0.02,0.8,0.8125000000000001,1.0,0.0,1.0,28,15,13
CSRP3,0.9438775510204082,0.5217391304347826,1.0,0.0,1.0,0.02,0.9438775510204082,0.5217391304347826,1.0,0.0,1.0,104,98,6
TRIM2,0.9838709677419355,0.6666666666666666,1.0,0.0,1.0,0.02,0.9838709677419355,0.6666666666666666,1.0,0.0,1.0,32,31,1
ADK,0.9459459459459459,0.19999999999999998,1.0,0.0,1.0,0.025000000000000005,0.972972972972973,0.33333333333333337,1.0,0.0,1.0,75,74,1
FMN2,0.8163265306122448,0.4,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.023000000000000003,0.8197278911564625,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.6666666666666666,150,147,3
RSPO4,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,4,3,1
VSX2,0.9736842105263158,0.8571428571428571,1.0,0.0,1.0,0.02,0.9736842105263158,0.8571428571428571,1.0,0.0,1.0,22,19,3
PAX2,0.9642857142857143,0.9189189189189189,1.0,0.0,1.0,0.02,0.9642857142857143,0.9189189189189189,0.9411764705882353,0.05882352941176472,0.9411764705882353,59,42,17
PAX3,0.9242424242424243,0.9315068493150686,1.0,0.0,1.0,0.02,0.9242424242424243,0.9315068493150686,0.9705882352941176,0.02941176470588236,0.9705882352941176,67,33,34
CHRND,0.9625,0.8,1.0,0.0,1.0,0.02,0.9625,0.8,1.0,0.0,1.0,46,40,6
INF2,0.8805503439649781,0.8,0.7692307692307693,0.23076923076923073,0.7692307692307693,0.02,0.8805503439649781,0.8,0.7692307692307693,0.23076923076923073,0.7692307692307693,259,246,13
AGL,0.9708333333333333,0.9542483660130718,1.0,0.0,1.0,0.02,0.9708333333333333,0.9542483660130718,1.0,0.0,1.0,193,120,73
RHO,0.9603610675039246,0.9433962264150944,0.9615384615384616,0.038461538461538436,0.9615384615384616,0.024000000000000004,0.9705651491365778,0.9615384615384616,0.9615384615384616,0.038461538461538436,0.9615384615384616,75,49,26
NDE1,0.9912280701754386,0.8571428571428571,1.0,0.0,1.0,0.02,0.9912280701754386,0.8571428571428571,1.0,0.0,1.0,60,57,3
FMO3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,30,21,9
IFNGR1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,29,22,7
ATP8A2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,32,24,8
ITGA2B,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,0.8333333333333334,0.16666666666666663,0.8333333333333334,18,12,6
SERPINC1,0.9444444444444444,0.9523809523809523,1.0,0.0,1.0,0.02,0.9444444444444444,0.9523809523809523,1.0,0.0,1.0,19,9,10
AGK,0.935483870967742,0.8666666666666666,1.0,0.0,1.0,0.022000000000000002,0.9516129032258064,0.896551724137931,1.0,0.0,1.0,44,31,13
AGT,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,34,32,2
FMR1,0.9361702127659575,0.6666666666666666,1.0,0.0,1.0,0.023000000000000003,0.9468085106382979,0.7058823529411764,1.0,0.0,1.0,53,47,6
CTNND2,0.8714285714285714,0.5714285714285715,1.0,0.0,1.0,0.02,0.8714285714285714,0.5714285714285715,0.8333333333333334,0.16666666666666663,0.8333333333333334,41,35,6
KIRREL3,0.839622641509434,0.1904761904761905,1.0,0.0,1.0,0.027000000000000007,0.8867924528301887,0.25,1.0,0.0,1.0,55,53,2
SERPINB6,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,26,25,1
TUBB1,0.8977272727272727,0.18181818181818182,1.0,0.0,1.0,0.024000000000000004,0.9318181818181819,0.25,1.0,0.0,1.0,45,44,1
TECTA,0.959349593495935,0.8437499999999999,1.0,0.0,1.0,0.025000000000000005,0.975609756097561,0.9,1.0,0.0,1.0,150,123,27
SBF1,0.8253333333333333,0.5714285714285715,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.02,0.8253333333333333,0.5714285714285715,0.6666666666666666,0.33333333333333337,0.6666666666666666,128,125,3
IVD,0.97,0.9538461538461539,1.0,0.0,1.0,0.022000000000000002,0.99,0.9841269841269841,1.0,0.0,1.0,81,50,31
TUBB3,0.9597701149425287,0.8571428571428571,1.0,0.0,1.0,0.02,0.9597701149425287,0.8571428571428571,1.0,0.0,1.0,108,87,21
PSAP,0.9696969696969697,0.8,1.0,0.0,1.0,0.02,0.9696969696969697,0.8,1.0,0.0,1.0,37,33,4
DGKE,0.9666666666666667,0.888888888888889,1.0,0.0,1.0,0.02,0.9666666666666667,0.888888888888889,1.0,0.0,1.0,19,15,4
AIP,0.8146341463414635,0.5000000000000001,0.8,0.19999999999999996,0.8,0.026000000000000006,0.851219512195122,0.6153846153846154,0.8,0.19999999999999996,0.8,46,41,5
NACC1,0.7442528735632185,0.5,0.5,0.5,0.5,0.02,0.7442528735632185,0.5,0.5,0.5,0.5,89,87,2
PAX6,0.8275862068965517,0.810126582278481,1.0,0.0,1.0,0.025000000000000005,0.8448275862068966,0.8258064516129032,1.0,0.0,1.0,151,87,64
DNMT1,0.971976401179941,0.24000000000000002,1.0,0.0,1.0,0.02900000000000001,0.9867256637168141,0.4,1.0,0.0,1.0,342,339,3
MAFA,0.7378048780487805,0.5,0.5,0.5,0.5,0.02,0.7378048780487805,0.5,0.5,0.5,0.5,43,41,2
TECRL,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,12,10,2
ALB,0.9705882352941176,0.6666666666666666,1.0,0.0,1.0,0.02,0.9705882352941176,0.6666666666666666,1.0,0.0,1.0,18,17,1
WRAP53,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,37,35,2
EFHC1,0.7311320754716981,0.5,0.5,0.5,0.5,0.02,0.7311320754716981,0.5,0.5,0.5,0.5,57,53,4
METTL23,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,12,4,8
TUBB8,0.9065449968533669,0.5217391304347825,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.025000000000000005,0.9131529263687854,0.6,0.8571428571428571,0.1428571428571429,0.8571428571428571,234,227,7
NOTCH3,0.9164849833147941,0.6639344262295082,0.9310344827586207,0.06896551724137934,0.9310344827586207,0.03800000000000001,0.9307378568780125,0.7547169811320755,0.9195402298850575,0.08045977011494254,0.9195402298850575,862,775,87
ELAC2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,53,47,6
SLC37A4,0.9318181818181819,0.9032258064516129,1.0,0.0,1.0,0.02,0.9318181818181819,0.9032258064516129,1.0,0.0,1.0,36,22,14
GYG1,0.9444444444444444,0.8333333333333333,1.0,0.0,1.0,0.02,0.9444444444444444,0.8333333333333333,1.0,0.0,1.0,23,18,5
DHCR7,0.96875,0.9781021897810218,1.0,0.0,1.0,0.02,0.96875,0.9781021897810218,1.0,0.0,1.0,115,48,67
AMT,0.9666666666666667,0.9375,1.0,0.0,1.0,0.02,0.9666666666666667,0.9375,1.0,0.0,1.0,45,30,15
PRKCSH,0.9051724137931034,0.47619047619047616,1.0,0.0,1.0,0.025000000000000005,0.9310344827586207,0.5555555555555556,1.0,0.0,1.0,63,58,5
AMN,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,8,7,1
SEMA3A,0.9423076923076923,0.5714285714285715,1.0,0.0,1.0,0.02,0.9423076923076923,0.5714285714285715,1.0,0.0,1.0,28,26,2
MPDU1,0.6833333333333333,0.4,0.5,0.5,0.5,0.02,0.6833333333333333,0.4,0.5,0.5,0.5,17,15,2
DDX41,0.7142857142857143,0.33333333333333337,1.0,0.0,1.0,0.025000000000000005,0.75,0.3636363636363636,1.0,0.0,1.0,32,28,4
RP2,0.9189189189189189,0.8235294117647058,1.0,0.0,1.0,0.022000000000000002,0.9324324324324325,0.8484848484848484,1.0,0.0,1.0,51,37,14
DCAF17,0.9583333333333333,0.5,1.0,0.0,1.0,0.02,0.9583333333333333,0.5,1.0,0.0,1.0,50,48,2
TNNI2,0.9642857142857143,0.9333333333333333,1.0,0.0,1.0,0.02,0.9642857142857143,0.9333333333333333,1.0,0.0,1.0,21,14,7
RAD51,0.7857142857142857,0.6666666666666666,1.0,0.0,1.0,0.02,0.7857142857142857,0.6666666666666666,1.0,0.0,1.0,10,7,3
DDX59,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,5,4,1
ATP8B1,0.9671052631578948,0.8275862068965517,1.0,0.0,1.0,0.02,0.9671052631578948,0.8275862068965517,1.0,0.0,1.0,88,76,12
SEMA4A,0.972972972972973,0.7499999999999999,1.0,0.0,1.0,0.022000000000000002,1.0,1.0,1.0,0.0,1.0,40,37,3
IMPDH1,0.9642857142857143,0.4,1.0,0.0,1.0,0.023000000000000003,0.9722222222222222,0.4615384615384615,1.0,0.0,1.0,129,126,3
APP,0.951219512195122,0.7499999999999999,1.0,0.0,1.0,0.021,1.0,1.0,1.0,0.0,1.0,47,41,6
ITPR1,0.9115254237288135,0.8571428571428572,0.84,0.16000000000000003,0.84,0.02,0.9115254237288135,0.8571428571428572,0.84,0.16000000000000003,0.84,202,177,25
CDON,0.7134146341463415,0.13333333333333336,0.5,0.5,0.5,0.024000000000000004,0.722560975609756,0.16666666666666669,0.5,0.5,0.5,166,164,2
ANTXR1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,23,20,3
TELO2,0.9285714285714286,0.923076923076923,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.02,0.9285714285714286,0.923076923076923,0.8571428571428571,0.1428571428571429,0.8571428571428571,13,6,7
SP110,0.9878048780487805,0.6666666666666666,1.0,0.0,1.0,0.02,0.9878048780487805,0.6666666666666666,1.0,0.0,1.0,42,41,1
FOLR1,0.9375,0.9333333333333333,0.875,0.125,0.875,0.016999999999999998,1.0,1.0,0.875,0.125,0.875,30,22,8
HPSE2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,8,7,1
DDX58,0.9627659574468085,0.2222222222222222,1.0,0.0,1.0,0.02900000000000001,0.9840425531914894,0.4,1.0,0.0,1.0,190,188,2
KLK4,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,11,10,1
MAOA,0.9423076923076923,0.7000000000000001,1.0,0.0,1.0,0.02,0.9423076923076923,0.7000000000000001,1.0,0.0,1.0,59,52,7
RUNX2,0.961038961038961,0.7272727272727273,1.0,0.0,1.0,0.025000000000000005,0.9805194805194805,0.8421052631578948,1.0,0.0,1.0,85,77,8
PTDSS1,0.8421052631578947,0.25,1.0,0.0,1.0,0.025000000000000005,0.8859649122807017,0.3157894736842105,1.0,0.0,1.0,60,57,3
INPP5E,0.9561403508771928,0.8780487804878049,0.9473684210526315,0.052631578947368474,0.9473684210526315,0.019,0.9824561403508771,0.9047619047619047,0.9473684210526315,0.052631578947368474,0.9473684210526315,133,114,19
TMTC3,0.9444444444444444,0.6666666666666666,1.0,0.0,1.0,0.02,0.9444444444444444,0.6666666666666666,1.0,0.0,1.0,10,9,1
CDT1,0.9661016949152542,0.6,1.0,0.0,1.0,0.02,0.9661016949152542,0.6,1.0,0.0,1.0,62,59,3
BCL11B,0.875,0.8333333333333333,1.0,0.0,1.0,0.02,0.875,0.8333333333333333,1.0,0.0,1.0,13,8,5
INTU,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,5,2,3
BCL11A,0.782608695652174,0.7222222222222222,1.0,0.0,1.0,0.023000000000000003,0.8260869565217391,0.7647058823529412,1.0,0.0,1.0,36,23,13
ATR,0.984375,0.5,1.0,0.0,1.0,0.022000000000000002,0.9895833333333333,0.6,1.0,0.0,1.0,195,192,3
INVS,0.9500000000000001,0.5555555555555556,1.0,0.0,1.0,0.022000000000000002,0.9562499999999999,0.5882352941176471,1.0,0.0,1.0,85,80,5
SPRTN,0.6666666666666667,0.4,1.0,0.0,1.0,0.023000000000000003,0.7222222222222222,0.4444444444444445,1.0,0.0,1.0,11,9,2
ASL,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,0.9696969696969697,0.030303030303030276,0.9696969696969697,65,32,33
EBF3,0.7,0.8163265306122449,1.0,0.0,1.0,0.02,0.7,0.8163265306122449,1.0,0.0,1.0,35,15,20
INSR,0.9918918918918919,0.8571428571428571,1.0,0.0,1.0,0.02,0.9918918918918919,0.8571428571428571,1.0,0.0,1.0,194,185,9
STAR,0.9545454545454545,0.9565217391304348,1.0,0.0,1.0,0.02,0.9545454545454545,0.9565217391304348,1.0,0.0,1.0,22,11,11
GYS2,0.9267441860465117,0.8571428571428572,0.9,0.09999999999999998,0.9,0.019,0.9651162790697674,0.8695652173913044,0.9,0.09999999999999998,0.9,53,43,10
VLDLR,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,92,87,5
UCHL1,0.9249999999999999,0.4,1.0,0.0,1.0,0.024000000000000004,0.9500000000000001,0.5,1.0,0.0,1.0,21,20,1
JAM3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,15,14,1
AUH,0.9285714285714286,0.923076923076923,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.02,0.9285714285714286,0.923076923076923,0.8571428571428571,0.1428571428571429,0.8571428571428571,29,22,7
TUBG1,0.9420289855072465,0.33333333333333337,1.0,0.0,1.0,0.023000000000000003,0.963768115942029,0.4444444444444445,1.0,0.0,1.0,71,69,2
IL17RC,0.9874999999999999,0.6666666666666666,1.0,0.0,1.0,0.02,0.9874999999999999,0.6666666666666666,1.0,0.0,1.0,41,40,1
TNNT1,0.9666666666666667,0.9333333333333333,1.0,0.0,1.0,0.02,0.9666666666666667,0.9333333333333333,1.0,0.0,1.0,22,15,7
KIAA0753,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,8,4,4
IL17RD,0.875,0.12903225806451613,1.0,0.0,1.0,0.027000000000000007,0.9259259259259259,0.19999999999999998,1.0,0.0,1.0,110,108,2
RAD51D,0.9263425739922325,0.8615384615384616,0.9824561403508771,0.01754385964912286,0.9824561403508771,0.024000000000000004,0.9301593678853622,0.8682170542635659,0.9824561403508771,0.01754385964912286,0.9824561403508771,188,131,57
TNNT2,0.9074631955891547,0.7802197802197802,0.9726027397260274,0.0273972602739726,0.9726027397260274,0.027000000000000007,0.9219860171659182,0.8114285714285714,0.9726027397260274,0.0273972602739726,0.9726027397260274,314,241,73
CTNNA1,0.9752747252747253,0.18181818181818182,1.0,0.0,1.0,0.024000000000000004,0.9780219780219781,0.19999999999999998,1.0,0.0,1.0,183,182,1
B9D2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,14,10,4
RYR2,0.8972346799623463,0.608955223880597,0.8429752066115702,0.15702479338842978,0.8429752066115702,0.040000000000000015,0.8952141995568902,0.7424242424242423,0.8099173553719008,0.1900826446280992,0.8099173553719008,2430,2309,121
B9D1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,18,16,2
RAD54L,0.7414965986394558,0.25,0.5,0.5,0.5,0.02,0.7414965986394558,0.25,0.5,0.5,0.5,296,294,2
EFTUD2,0.9,0.9357798165137614,1.0,0.0,1.0,0.02,0.9,0.9357798165137614,1.0,0.0,1.0,86,35,51
ABCG8,0.8826836581709145,0.8470588235294118,0.782608695652174,0.21739130434782605,0.782608695652174,0.018,0.9152923538230884,0.8863636363636365,0.7608695652173914,0.23913043478260865,0.7608695652173914,220,174,46
ESPN,0.9583333333333333,0.5714285714285715,1.0,0.0,1.0,0.023000000000000003,0.9722222222222222,0.6666666666666666,1.0,0.0,1.0,38,36,2
HOGA1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,8,3,5
RAB3GAP1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,72,55,17
KCTD1,0.8863636363636364,0.2857142857142857,1.0,0.0,1.0,0.02,0.8863636363636364,0.2857142857142857,1.0,0.0,1.0,23,22,1
LINS1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,8,3,5
KCTD7,0.9474637681159419,0.9166666666666666,0.9166666666666666,0.08333333333333337,0.9166666666666666,0.02,0.9474637681159419,0.9166666666666666,0.9166666666666666,0.08333333333333337,0.9166666666666666,58,46,12
GHSR,0.96875,0.8,1.0,0.0,1.0,0.02,0.96875,0.8,1.0,0.0,1.0,36,32,4
COL4A2,0.8490338164251208,0.2857142857142857,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.025000000000000005,0.856280193236715,0.3255813953488372,0.7777777777777778,0.2222222222222222,0.7777777777777778,423,414,9
ELANE,0.8815676141257537,0.625,0.9259259259259259,0.07407407407407407,0.9259259259259259,0.02900000000000001,0.9048234280792421,0.6944444444444444,0.9259259259259259,0.07407407407407407,0.9259259259259259,199,172,27
COL4A1,0.9430296170533862,0.8208955223880597,0.9649122807017544,0.03508771929824561,0.9649122807017544,0.026000000000000006,0.9519901905300886,0.8527131782945737,0.9649122807017544,0.03508771929824561,0.9649122807017544,336,279,57
CHST14,0.9166666666666667,0.8571428571428571,1.0,0.0,1.0,0.02,0.9166666666666667,0.8571428571428571,1.0,0.0,1.0,18,12,6
STIL,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,66,59,7
IFT122,0.9859154929577465,0.8750000000000001,1.0,0.0,1.0,0.02,0.9859154929577465,0.8750000000000001,1.0,0.0,1.0,78,71,7
SMAD9,0.8295454545454546,0.34782608695652173,1.0,0.0,1.0,0.025000000000000005,0.8636363636363636,0.4,1.0,0.0,1.0,48,44,4
MYH11,0.8716987865810135,0.18867924528301885,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.023000000000000003,0.8749107780157032,0.19999999999999998,0.8333333333333334,0.16666666666666663,0.8333333333333334,473,467,6
NALCN,0.9857142857142857,0.9850746268656716,1.0,0.0,1.0,0.02,0.9857142857142857,0.9850746268656716,1.0,0.0,1.0,68,35,33
COL4A5,0.8782996894409938,0.9101796407185628,0.9440993788819876,0.05590062111801242,0.9440993788819876,0.016999999999999998,0.8814052795031055,0.9134328358208955,0.9440993788819876,0.05590062111801242,0.9440993788819876,273,112,161
ARHGAP29,0.6818181818181819,0.5333333333333333,1.0,0.0,1.0,0.024000000000000004,0.7272727272727273,0.5714285714285715,1.0,0.0,1.0,15,11,4
MAN2B1,0.9127906976744187,0.8275862068965517,1.0,0.0,1.0,0.023000000000000003,0.9186046511627907,0.8372093023255813,1.0,0.0,1.0,122,86,36
BRAF,0.9218901342189014,0.8558951965065502,0.98989898989899,0.010101010101010055,0.98989898989899,0.027000000000000007,0.9355887643558878,0.8789237668161436,0.98989898989899,0.010101010101010055,0.98989898989899,318,219,99
SLC2A2,0.9666666666666667,0.8750000000000001,1.0,0.0,1.0,0.02,0.9666666666666667,0.8750000000000001,1.0,0.0,1.0,37,30,7
COL4A3,0.7245847176079735,0.5476190476190476,0.5348837209302325,0.4651162790697675,0.5348837209302325,0.00599999999999999,0.8289590254706534,0.6666666666666666,0.4883720930232558,0.5116279069767442,0.4883720930232558,253,210,43
PKD2,0.8528985507246376,0.7532467532467533,0.9666666666666667,0.033333333333333326,0.9666666666666667,0.023000000000000003,0.8746376811594204,0.7837837837837838,0.9666666666666667,0.033333333333333326,0.9666666666666667,99,69,30
ABCD4,0.9411764705882353,0.25,1.0,0.0,1.0,0.023000000000000003,0.9509803921568628,0.2857142857142857,1.0,0.0,1.0,52,51,1
MYH14,0.7962962962962963,0.1739130434782609,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.028000000000000008,0.8106995884773661,0.25,0.6666666666666666,0.33333333333333337,0.6666666666666666,246,243,3
ABCD1,0.8556701030927836,0.8444444444444443,1.0,0.0,1.0,0.022000000000000002,0.865979381443299,0.8539325842696629,1.0,0.0,1.0,173,97,76
FADD,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,7,5,2
GMPPA,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,26,25,1
ABCC8,0.934912854030501,0.9004329004329005,0.9629629629629629,0.03703703703703709,0.9629629629629629,0.027000000000000007,0.9428104575163399,0.918918918918919,0.9444444444444444,0.05555555555555558,0.9444444444444444,312,204,108
ABCC2,0.9111842105263157,0.8571428571428571,0.9473684210526315,0.052631578947368474,0.9473684210526315,0.024000000000000004,0.9486842105263157,0.9230769230769231,0.9473684210526315,0.052631578947368474,0.9473684210526315,59,40,19
B4GALT7,0.9583333333333333,0.7692307692307693,1.0,0.0,1.0,0.024000000000000004,0.986111111111111,0.9090909090909091,1.0,0.0,1.0,41,36,5
ERBB4,0.9652777777777778,0.11764705882352941,1.0,0.0,1.0,0.02,0.9652777777777778,0.11764705882352941,1.0,0.0,1.0,217,216,1
CAMK2B,0.7333333333333334,0.42857142857142855,1.0,0.0,1.0,0.024000000000000004,0.7666666666666666,0.4615384615384615,1.0,0.0,1.0,18,15,3
ERBB3,0.9814814814814815,0.8,1.0,0.0,1.0,0.02,0.9814814814814815,0.8,1.0,0.0,1.0,29,27,2
PKD1,0.9026153480114937,0.7466666666666667,0.9572649572649573,0.042735042735042694,0.9572649572649573,0.03400000000000001,0.9304526071121361,0.8175182481751825,0.9401709401709402,0.05982905982905984,0.9401709401709402,584,467,117
